record_type,work,canonical_scope,source,source_manga_id,source_chapter_id,raw_chapter_label,raw_title,volume,language,edition,scanlation_group_or_publisher,source_order_in_api_response,source_site_order,pages_metadata_only,is_external_url,publish_at,readable_at,observed_at_utc,endpoint_or_reference,verification_level,openability,notes
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,1f337104-8969-4e3b-a527-52ead66ba5bf,192,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T05:11:31+00:00,2018-03-04T05:11:31+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/1f337104-8969-4e3b-a527-52ead66ba5bf],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,4215940a-5aa0-46be-9417-29e76dc9e391,193,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T05:11:33+00:00,2018-03-04T05:11:33+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/4215940a-5aa0-46be-9417-29e76dc9e391],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,105c38f1-c9e4-476e-a23c-aaf61ec67b73,194,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,15,False,2018-03-04T05:11:35+00:00,2018-03-04T05:11:35+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/105c38f1-c9e4-476e-a23c-aaf61ec67b73],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,bd0bceb1-a42d-43df-b5e5-85f97ada83f7,195,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,15,False,2018-03-04T05:11:38+00:00,2018-03-04T05:11:38+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/bd0bceb1-a42d-43df-b5e5-85f97ada83f7],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,f31725c7-d179-4b9a-a02c-248f78ae6d16,196,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,14,False,2018-03-04T05:11:39+00:00,2018-03-04T05:11:39+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/f31725c7-d179-4b9a-a02c-248f78ae6d16],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,fb75d973-4d30-4e3c-b5d7-0ebdc135843f,197,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T05:11:42+00:00,2018-03-04T05:11:42+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/fb75d973-4d30-4e3c-b5d7-0ebdc135843f],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,eda5694d-3e1a-4f8a-a43b-040ca9ca9a4e,198,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,17,False,2018-03-04T05:11:45+00:00,2018-03-04T05:11:45+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/eda5694d-3e1a-4f8a-a43b-040ca9ca9a4e],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,af4040b8-f2e0-41be-b2cc-3e708b050527,199,,19,en,community upload/release; edition not specified by API record,Manga-Section,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T05:11:49+00:00,2018-03-04T05:11:49+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/af4040b8-f2e0-41be-b2cc-3e708b050527],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,a7eb7ce0-149c-490c-bd0c-f700d2df8e80,200,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,18,False,2018-03-04T04:47:03+00:00,2018-03-04T04:47:03+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/a7eb7ce0-149c-490c-bd0c-f700d2df8e80],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,73c94547-2256-45a5-abad-488abeaa5dda,201,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:47:11+00:00,2018-03-04T04:47:11+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/73c94547-2256-45a5-abad-488abeaa5dda],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,992fa4b3-4112-49aa-94ea-fc3309a04bf3,202,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:47:19+00:00,2018-03-04T04:47:19+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/992fa4b3-4112-49aa-94ea-fc3309a04bf3],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,668fff42-a25c-449e-bbad-a9e2b6d5f28a,203,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,15,False,2018-03-04T04:47:26+00:00,2018-03-04T04:47:26+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/668fff42-a25c-449e-bbad-a9e2b6d5f28a],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,a5b567a1-eb99-475a-8f26-649e6b225ce3,204,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:47:31+00:00,2018-03-04T04:47:31+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/a5b567a1-eb99-475a-8f26-649e6b225ce3],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,a4ad1b25-1d24-4d87-b073-1315b0ae12cd,205,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:47:39+00:00,2018-03-04T04:47:39+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/a4ad1b25-1d24-4d87-b073-1315b0ae12cd],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,151bcb1e-28f2-49c8-8e20-c4c1116ddb97,206,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,15,False,2018-03-04T04:47:48+00:00,2018-03-04T04:47:48+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/151bcb1e-28f2-49c8-8e20-c4c1116ddb97],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,8cdfaa1f-56db-4545-911a-a35a4abe8b70,207,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:47:56+00:00,2018-03-04T04:47:56+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/8cdfaa1f-56db-4545-911a-a35a4abe8b70],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,abceb7ff-7434-41cd-814d-1638ce8dbdcb,208,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:03+00:00,2018-03-04T04:48:03+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/abceb7ff-7434-41cd-814d-1638ce8dbdcb],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,2ee64655-c530-42b4-991c-3be640074ca2,209,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,14,False,2018-03-04T04:48:10+00:00,2018-03-04T04:48:10+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/2ee64655-c530-42b4-991c-3be640074ca2],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,85abca34-ae35-4a03-ab87-5db155ea2766,210,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:16+00:00,2018-03-04T04:48:16+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/85abca34-ae35-4a03-ab87-5db155ea2766],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,5f6e0bd8-dd05-4fa2-95fa-8944eafba08e,211,,20,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:24+00:00,2018-03-04T04:48:24+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/5f6e0bd8-dd05-4fa2-95fa-8944eafba08e],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,4a548759-4a79-45e2-9656-15e89fcce0f0,212,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:29+00:00,2018-03-04T04:48:29+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/4a548759-4a79-45e2-9656-15e89fcce0f0],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,f904657f-742d-4e63-a8e4-cb4e001bf78e,213,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:33+00:00,2018-03-04T04:48:33+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/f904657f-742d-4e63-a8e4-cb4e001bf78e],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,07887e36-000f-4553-88df-2b6b654ce175,214,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:37+00:00,2018-03-04T04:48:37+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/07887e36-000f-4553-88df-2b6b654ce175],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,7d609a98-3646-4510-8873-976a9e6e5320,215,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:42+00:00,2018-03-04T04:48:42+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/7d609a98-3646-4510-8873-976a9e6e5320],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,0c109a27-4264-491b-b1e3-f80def736ffc,216,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:46+00:00,2018-03-04T04:48:46+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/0c109a27-4264-491b-b1e3-f80def736ffc],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,0d2a9340-9753-4279-accc-a18011f4c47b,217,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:50+00:00,2018-03-04T04:48:50+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/0d2a9340-9753-4279-accc-a18011f4c47b],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,e00953d4-991c-4b10-9313-7af922c1ffc5,218,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:48:55+00:00,2018-03-04T04:48:55+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/e00953d4-991c-4b10-9313-7af922c1ffc5],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,775822e5-34c7-474f-9859-6a721e7b1a03,219,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:49:00+00:00,2018-03-04T04:49:00+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/775822e5-34c7-474f-9859-6a721e7b1a03],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,0f7a33de-446c-44b0-811c-c0b12fbcee4b,220,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:49:06+00:00,2018-03-04T04:49:06+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/0f7a33de-446c-44b0-811c-c0b12fbcee4b],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,914f225f-71c0-4216-a42a-44a8d2f23ea1,221,,21,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,16,False,2018-03-04T04:49:10+00:00,2018-03-04T04:49:10+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=200&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/914f225f-71c0-4216-a42a-44a8d2f23ea1],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
